tileSize
32, 64, 128, 256, 512, 
0.395734, 0.13464, 0.116451, 0.111688, 0.110952, 
0.122239, 0.173776, 0.152434, 0.124702, 0.117396, 
0.141186, 0.364723, 0.151618, 0.133441, 0.162743, 
0.1207, 0.120988, 0.130032, 0.120672, 0.157079, 
0.123011, 0.126018, 0.130207, 0.134329, 0.11869, 
0.102096, 0.117381, 0.170075, 0.121873, 0.125591, 
0.116679, 0.142192, 0.136084, 0.11154, 0.139228, 
0.109715, 0.116791, 0.125172, 0.155047, 0.11323, 
0.148146, 0.131973, 0.113474, 0.0969146, 0.137711, 
0.120854, 0.146621, 0.105566, 0.121252, 0.111489, 
0.1334, 0.151033, 0.129979, 0.463391, 0.120543, 
0.121501, 0.136657, 0.135727, 0.123925, 0.114455, 
0.102217, 0.131983, 0.129608, 0.215393, 0.11482, 
0.136373, 0.145233, 0.112226, 0.115696, 0.135763, 
0.176845, 0.117128, 0.131738, 0.135086, 0.144441, 
0.128292, 0.118039, 0.122744, 0.114608, 0.111791, 
0.116661, 0.128029, 0.135421, 0.109299, 0.114809, 
0.105035, 0.133708, 0.130293, 0.132426, 0.117408, 
0.109004, 0.135691, 0.141526, 0.146225, 0.115232, 
0.114516, 0.146447, 0.196272, 0.181228, 0.158478, 
0.115494, 0.149893, 0.167201, 0.111587, 0.130196, 
0.228353, 0.158859, 0.137651, 0.182338, 0.112453, 
0.245984, 0.118947, 0.12761, 0.110771, 0.149802, 
0.126597, 0.118293, 0.133319, 0.125571, 0.225868, 
0.190899, 0.153963, 0.13603, 0.112899, 0.115607, 
0.22358, 0.144822, 0.128625, 0.139139, 0.114997, 
0.125844, 0.139442, 0.126987, 0.145501, 0.159206, 
0.191478, 0.128121, 0.130145, 0.119235, 0.14124, 
0.254184, 0.141631, 0.141542, 0.139359, 0.113691, 
0.186984, 0.166427, 0.134245, 0.150753, 0.222874, 
0.131595, 0.138071, 0.123196, 0.148556, 0.168922, 
0.107704, 0.124557, 0.10974, 0.115553, 0.115317, 
0.156848, 0.115254, 0.127773, 0.361776, 0.115755, 
0.128273, 0.132488, 0.132043, 0.135637, 0.144343, 
0.113492, 0.11956, 0.143953, 0.123745, 0.143472, 
0.122577, 0.125502, 0.134694, 0.138829, 0.125838, 
0.145846, 0.139138, 0.168213, 0.116089, 0.110454, 
0.151857, 0.114198, 0.105293, 0.117723, 0.114095, 
0.154991, 0.125888, 0.145312, 0.147735, 0.133669, 
0.118271, 0.139469, 0.151163, 0.138676, 0.14133, 
0.141177, 0.123015, 0.108192, 0.120175, 0.0972814, 
0.0874979, 0.128166, 0.114522, 0.507355, 0.104663, 
0.103186, 0.12809, 0.0842997, 0.112198, 0.130624, 
0.111047, 0.091984, 0.111269, 0.128908, 0.116076, 
0.10889, 0.123409, 0.121821, 0.0980019, 0.130167, 
0.110852, 0.110866, 0.100077, 0.0987896, 0.144114, 
0.118517, 0.133193, 0.144681, 0.095597, 0.116094, 
0.0985484, 0.132419, 0.118505, 0.1247, 0.113889, 
0.130203, 0.135533, 0.108989, 0.0999633, 0.114285, 
0.137895, 0.110463, 0.0952388, 0.101736, 0.0992095, 
0.142257366, 0.13661424, 0.13017953, 0.14675262799999997, 0.13014761800000002, 
