gridN
128, 256, 512, 
0.011012, 0.0400173, 0.206912, 
0.00490598, 0.0289944, 0.0980274, 
0.0096791, 0.0466678, 0.123009, 
0.010748, 0.0370369, 0.108534, 
0.00641317, 0.0400898, 0.154015, 
0.0118471, 0.0343055, 0.124325, 
0.00771284, 0.0331619, 0.107777, 
0.0110574, 0.0269921, 0.162962, 
0.00636409, 0.0340085, 0.114085, 
0.00901338, 0.0383468, 0.138603, 
0.00753839, 0.0209256, 0.35974, 
0.00602379, 0.0252989, 0.109099, 
0.00629942, 0.0436674, 0.144718, 
0.0042277, 0.0318127, 0.0987402, 
0.00762712, 0.0332203, 0.130784, 
0.00795166, 0.0226287, 0.106745, 
0.00910259, 0.0287086, 0.132061, 
0.00638811, 0.0295472, 0.169157, 
0.010951, 0.0297262, 0.122339, 
0.0109296, 0.0333392, 0.172439, 
0.0050208, 0.0667434, 0.145977, 
0.00631453, 0.0451949, 0.106858, 
0.00579492, 0.0275119, 0.105566, 
0.00832081, 0.0311841, 0.104032, 
0.00594062, 0.0346215, 0.127763, 
0.00925763, 0.0268654, 0.109775, 
0.00757155, 0.0286354, 0.1599, 
0.00594832, 0.025873, 0.124814, 
0.00620154, 0.0201959, 0.56914, 
0.00944197, 0.0392685, 0.112525, 
0.0126614, 0.021734, 0.145547, 
0.00567012, 0.0339628, 0.127587, 
0.00998438, 0.0363186, 0.153756, 
0.0109718, 0.0395521, 0.256122, 
0.00540816, 0.0281704, 0.0926944, 
0.00701265, 0.0288903, 0.14786, 
0.00815109, 0.0234915, 0.112838, 
0.00959745, 0.0314363, 0.0994516, 
0.00751535, 0.0398561, 0.208388, 
0.00563381, 0.0404537, 0.190969, 
0.00673381, 0.0332016, 0.10241, 
0.00453549, 0.0401992, 0.14808, 
0.0127848, 0.0366127, 0.125755, 
0.00924541, 0.0276334, 0.0992512, 
0.0070501, 0.0361637, 0.119283, 
0.0108981, 0.0285897, 0.160241, 
0.00973205, 0.022721, 0.160492, 
0.00984575, 0.0221227, 0.163457, 
0.0131778, 0.0259168, 0.228403, 
0.0109813, 0.0393489, 0.100159, 
0.008263919000000002, 0.032819306000000006, 0.14986331600000002, 
