gridN
128, 256, 512, 
0.537752, 2.81816, 8.199, 
0.300643, 2.36309, 9.96769, 
0.816725, 1.83074, 16.3928, 
0.41468, 2.00669, 15.2654, 
0.504369, 1.65667, 10.3057, 
1.72679, 4.59916, 13.0532, 
0.34713, 1.34101, 7.03816, 
0.471731, 2.55068, 10.2567, 
0.4475, 4.46646, 17.4934, 
0.479943, 1.96417, 17.3471, 
0.309858, 1.38051, 9.19241, 
0.371942, 2.05609, 14.1831, 
0.564957, 1.53715, 16.5504, 
0.627678, 2.65846, 10.8175, 
0.3955, 3.00458, 13.1636, 
0.403753, 2.74221, 14.6879, 
0.562999, 2.39075, 11.2836, 
1.6642, 2.27909, 11.3797, 
0.635073, 4.76559, 15.9254, 
0.353918, 1.49986, 15.0808, 
0.508035, 2.39774, 13.9317, 
0.837774, 4.60297, 16.9735, 
1.67384, 6.51503, 11.5931, 
0.948392, 4.42305, 16.3005, 
0.592383, 2.30769, 12.7612, 
0.604602, 5.41633, 15.4685, 
0.766712, 2.42922, 15.6779, 
0.412686, 1.74111, 6.87463, 
0.334691, 1.51942, 6.53054, 
0.421113, 1.35369, 6.01751, 
0.373396, 1.48373, 5.5788, 
0.347874, 1.41317, 5.59779, 
0.347363, 1.32738, 8.66283, 
0.494858, 1.47447, 8.80345, 
0.47961, 5.17234, 13.285, 
0.403265, 1.52723, 15.2648, 
0.392628, 1.48207, 8.17432, 
0.407428, 3.95171, 10.6255, 
0.360186, 1.54956, 9.74191, 
0.375516, 1.46754, 11.1212, 
1.58259, 1.89339, 6.38147, 
0.416309, 2.1856, 12.2568, 
1.33498, 3.03268, 12.313, 
0.456429, 1.67864, 8.83727, 
0.374276, 1.7672, 10.0012, 
1.25452, 1.92238, 13.4819, 
1.9769, 2.06766, 13.7137, 
1.12516, 2.05967, 11.0108, 
0.577053, 2.78343, 10.0725, 
0.418702, 1.85789, 12.1827, 
0.6507282400000001, 2.4943021999999995, 11.7363916, 
