iters
1, 2, 4, 8, 15, 30, 50, 75, 100, 
1.12528, 1.29977, 1.2616, 1.21067, 2.39257, 3.09959, 5.7791, 3.79612, 4.34088, 
2.38181, 2.49168, 1.19006, 2.23427, 3.21886, 3.52426, 5.30338, 3.32713, 5.01786, 
1.48187, 2.17674, 1.47064, 1.41798, 2.35299, 4.60451, 3.7547, 3.38606, 5.37074, 
1.84869, 1.3047, 1.43818, 2.13937, 4.42741, 2.63232, 3.48924, 4.28599, 4.24492, 
1.17903, 1.38592, 3.48088, 2.73584, 3.50747, 2.89613, 3.76316, 3.28207, 3.74867, 
1.58594, 1.54763, 2.72026, 2.35859, 3.26698, 3.58927, 3.16105, 3.92762, 6.10858, 
2.3987, 1.17481, 1.27135, 1.43823, 1.43987, 2.15739, 3.55592, 3.93184, 3.04494, 
1.56124, 1.12923, 2.66867, 2.32557, 2.20004, 3.14199, 4.19848, 3.99101, 3.27251, 
2.87066, 1.7088, 1.37215, 2.19739, 2.34215, 4.01627, 4.01108, 3.62362, 4.84734, 
1.26027, 1.10228, 2.42519, 1.39606, 1.44625, 1.82857, 2.65287, 6.30096, 4.59004, 
3.20967, 3.99031, 2.29765, 1.52581, 2.48504, 3.002, 4.22088, 2.96777, 4.80873, 
1.19547, 1.84898, 1.47344, 1.71059, 1.52231, 2.31769, 2.92999, 2.71667, 3.0148, 
3.93824, 1.132, 2.96711, 1.69956, 5.67097, 5.48492, 2.35469, 3.6763, 4.40647, 
4.0862, 2.28833, 1.71928, 2.40646, 2.58163, 4.80745, 3.23879, 3.0461, 4.81031, 
2.51319, 1.47898, 1.43765, 1.1896, 1.51076, 2.0108, 3.64893, 3.37212, 6.70317, 
1.2272, 1.72648, 1.58626, 2.40938, 1.81413, 3.33163, 2.05185, 3.80967, 6.37747, 
1.33701, 1.98594, 1.79704, 2.56023, 1.51407, 3.75055, 4.32179, 3.30988, 5.44545, 
1.64076, 1.18997, 1.11964, 1.39206, 2.01995, 1.81995, 2.31435, 3.90747, 3.2076, 
1.33732, 2.17029, 4.51326, 2.41277, 3.01362, 1.82149, 3.55119, 4.75322, 4.42815, 
1.59484, 1.81489, 1.33205, 1.52126, 3.29827, 4.01332, 2.46196, 2.70472, 3.42982, 
1.40031, 1.16372, 2.04831, 1.60616, 1.46966, 3.58745, 2.69233, 4.56784, 3.38264, 
2.07417, 3.65159, 3.41631, 3.95134, 1.36373, 2.5082, 3.77171, 2.79121, 4.72024, 
4.18451, 0.99227, 0.997245, 1.7694, 3.45089, 1.59107, 4.40281, 4.39234, 6.68491, 
4.1626, 2.20511, 1.11756, 1.55301, 2.47022, 3.27138, 4.67312, 4.0109, 3.22818, 
1.35178, 1.07262, 2.70017, 1.30773, 2.06165, 3.35902, 4.10815, 3.80823, 6.199, 
