gridN
64, 128, 256, 512, 
0.0140085, 0.0790898, 0.229516, 0.834068, 
0.0262409, 0.122296, 0.275306, 0.854873, 
0.0140979, 0.092881, 0.234788, 0.925709, 
0.0128468, 0.0839656, 0.26383, 0.853379, 
0.0147956, 0.0931561, 0.269236, 0.892174, 
0.016591, 0.0882103, 0.22812, 0.792899, 
0.0164938, 0.0960896, 0.227349, 0.80298, 
0.0252183, 0.0826561, 0.230504, 0.796342, 
0.0155883, 0.0869005, 0.247546, 0.789907, 
0.0136667, 0.0801276, 0.233895, 0.786945, 
0.0151475, 0.0814657, 0.234837, 0.788151, 
0.0186257, 0.077255, 0.299037, 1.50388, 
0.019267, 0.108911, 0.330783, 0.906924, 
0.0145972, 0.0849524, 0.282518, 1.00744, 
0.0141664, 0.0885741, 0.281847, 0.909119, 
0.016807, 0.0857128, 0.273875, 0.927052, 
0.0249807, 0.114816, 0.272182, 0.897293, 
0.0220715, 0.13163, 0.337055, 0.885992, 
0.0198027, 0.0899135, 0.248813, 0.867612, 
0.0141544, 0.116112, 0.24518, 0.920156, 
0.0303143, 0.111353, 0.24972, 0.912862, 
0.015338, 0.118494, 0.260624, 0.886203, 
0.0158552, 0.123672, 0.251603, 0.905465, 
0.0346284, 0.0808263, 0.258018, 0.904174, 
0.0145462, 0.123559, 0.252363, 0.887596, 
0.0146409, 0.124861, 0.2424, 0.876694, 
0.0125393, 0.0851096, 0.297823, 0.901222, 
0.0181026, 0.0884284, 0.252721, 0.8919, 
0.0204322, 0.123063, 0.250442, 0.90758, 
0.0303164, 0.0848339, 0.269511, 0.887571, 
0.0148293, 0.133808, 0.270921, 0.903679, 
0.0146678, 0.127664, 0.255827, 0.894391, 
0.0160095, 0.0829947, 0.252132, 0.893033, 
0.0147338, 0.130332, 0.263964, 0.923607, 
0.0146284, 0.110393, 0.2523, 0.895597, 
0.0248142, 0.0862103, 0.24853, 0.892435, 
0.0176321, 0.0961489, 0.253844, 0.884604, 
0.0217618, 0.0856165, 0.22438, 0.921121, 
0.0146828, 0.113276, 0.244776, 0.919878, 
0.0147401, 0.123866, 0.3035, 0.889024, 
0.0136671, 0.122843, 0.272203, 0.94754, 
0.0354905, 0.0816594, 0.260963, 0.922482, 
0.0164978, 0.102655, 0.263401, 0.911583, 
0.016648, 0.128145, 0.254015, 0.890946, 
0.014626, 0.119922, 0.244311, 0.902527, 
0.0273658, 0.0994002, 0.269185, 0.888925, 
0.0130361, 0.132952, 0.250648, 0.909497, 
0.0151958, 0.126303, 0.242019, 0.895441, 
0.0189672, 0.0918921, 0.259063, 0.898874, 
0.016164, 0.128802, 0.243281, 0.896456, 
0.018240790000000007, 0.10347596800000003, 0.2592141, 0.8997160399999998, 
