iters
1, 2, 4, 8, 15, 30, 50, 75, 100, 
2.15569, 0.57319, 0.354226, 0.155387, 0.0841322, 0.0927816, 0.0538226, 0.0398515, 0.0539387, 
2.73976, 0.785508, 0.278615, 0.35015, 0.12117, 0.0894322, 0.0490901, 0.0467454, 0.040118, 
1.24973, 0.663416, 0.246802, 0.286736, 0.0825674, 0.103084, 0.0528312, 0.0493121, 0.0659627, 
0.950375, 1.47085, 0.532403, 0.361508, 0.131134, 0.111275, 0.063951, 0.0462386, 0.0400629, 
1.9084, 1.48498, 0.257424, 0.139315, 0.0921115, 0.050933, 0.049005, 0.0593111, 0.060658, 
1.07034, 1.67367, 0.543947, 0.229979, 0.18302, 0.0788952, 0.054074, 0.0324869, 0.0455715, 
1.67443, 0.746266, 0.424419, 0.17727, 0.105379, 0.0947263, 0.065568, 0.0300206, 0.0289175, 
1.38648, 0.584084, 0.598227, 0.173265, 0.15769, 0.0901625, 0.0904571, 0.0530336, 0.0392808, 
1.14552, 0.662355, 0.574118, 0.263615, 0.138069, 0.07167, 0.0651253, 0.0428692, 0.0307079, 
1.83602, 0.468519, 0.284359, 0.366878, 0.127166, 0.0581986, 0.0374993, 0.0304736, 0.0369464, 
2.46528, 1.46578, 0.377988, 0.170999, 0.210153, 0.107622, 0.0657523, 0.0416395, 0.0376438, 
1.94662, 0.633141, 0.364424, 0.23682, 0.13946, 0.0509542, 0.0659918, 0.0310642, 0.0283267, 
1.11288, 2.0526, 0.336475, 0.144534, 0.103955, 0.0965775, 0.113575, 0.0470452, 0.0424922, 
1.65791, 0.671311, 0.310305, 0.207331, 0.260446, 0.057911, 0.0559516, 0.0297042, 0.0383127, 
1.09937, 1.31253, 0.312519, 0.374739, 0.0889969, 0.0882381, 0.0673657, 0.0597549, 0.0468128, 
1.41287, 0.627298, 0.373202, 0.175663, 0.208076, 0.054171, 0.0787906, 0.0356712, 0.0459601, 
2.03867, 0.516401, 0.673834, 0.257062, 0.152517, 0.13725, 0.0608406, 0.0518161, 0.0491793, 
2.03237, 0.50677, 0.28026, 0.268821, 0.157855, 0.0952616, 0.0462625, 0.034357, 0.0325342, 
2.29718, 0.511131, 0.729732, 0.241722, 0.156374, 0.124645, 0.070656, 0.0638425, 0.0481291, 
1.60691, 0.525539, 0.391632, 0.322108, 0.1734, 0.05755, 0.0448065, 0.0383511, 0.028671, 
2.72457, 0.803419, 0.438509, 0.304627, 0.0923373, 0.119803, 0.0658556, 0.0636958, 0.0416195, 
2.05864, 0.607663, 0.373609, 0.215165, 0.110053, 0.066203, 0.0389175, 0.0374819, 0.0316109, 
2.56741, 1.01897, 0.262067, 0.316319, 0.130323, 0.0664918, 0.0936326, 0.0513876, 0.0476635, 
1.45269, 0.782564, 0.445435, 0.252587, 0.140816, 0.1237, 0.0454227, 0.0316987, 0.0317705, 
1.19634, 0.498811, 0.430949, 0.315191, 0.124005, 0.118582, 0.0805769, 0.0705792, 0.0399009, 
1.75295, 0.643451, 0.622425, 0.163469, 0.186954, 0.0955775, 0.0477796, 0.0352349, 0.0329667, 
1.31635, 0.55933, 0.265497, 0.362217, 0.204685, 0.0997498, 0.073992, 0.0575951, 0.0385517, 
1.50233, 0.582176, 0.412225, 0.338593, 0.127567, 0.115891, 0.0389094, 0.0343734, 0.0380215, 
1.74974, 0.528612, 0.507199, 0.242321, 0.209355, 0.103112, 0.0631864, 0.0506291, 0.0464067, 
1.93572, 0.61273, 0.467792, 0.334624, 0.101476, 0.0898296, 0.0474624, 0.0380432, 0.0368625, 
