gridN
128, 256, 512, 
0.00827332, 0.034694, 0.105745, 
0.0074939, 0.0319604, 0.0955004, 
0.00782932, 0.026761, 0.123309, 
0.00839108, 0.0290735, 0.108264, 
0.00751096, 0.0303183, 0.119612, 
0.00746943, 0.0314858, 0.111606, 
0.00734086, 0.0282658, 0.110675, 
0.0079559, 0.0303203, 0.106342, 
0.00871011, 0.0266237, 0.104967, 
0.00754691, 0.0343762, 0.106483, 
0.00951912, 0.0324475, 0.105665, 
0.00788367, 0.0272186, 0.103843, 
0.00751122, 0.0331665, 0.106752, 
0.00797319, 0.0273962, 0.106028, 
0.00770895, 0.0287197, 0.112397, 
0.00849883, 0.030598, 0.204823, 
0.00907703, 0.029593, 0.117316, 
0.00734161, 0.0277676, 0.114852, 
0.00766258, 0.0283761, 0.106173, 
0.00860048, 0.028325, 0.103725, 
0.106047, 0.0302404, 0.120612, 
0.00743715, 0.0256959, 0.11148, 
0.00826579, 0.0298873, 0.10959, 
0.00771976, 0.0292977, 0.118957, 
0.00933996, 0.0336755, 0.124923, 
0.00939739, 0.0359766, 0.115864, 
0.0076302, 0.0246341, 0.108715, 
0.00918252, 0.0281694, 0.106782, 
0.00760619, 0.0262023, 0.115897, 
0.00733893, 0.0259932, 0.106348, 
0.00751319, 0.0299824, 0.109559, 
0.00727948, 0.0257026, 0.112797, 
0.00727676, 0.029739, 0.107032, 
0.00883365, 0.0272068, 0.115973, 
0.00842166, 0.0268026, 0.116932, 
0.00807621, 0.0265615, 0.104971, 
0.00777586, 0.0289235, 0.137058, 
0.00831179, 0.0268718, 0.131369, 
0.010764, 0.0326353, 0.117656, 
0.00722377, 0.0279227, 0.108707, 
0.00935498, 0.0388811, 0.156272, 
0.00782233, 0.0320332, 0.110448, 
0.00918272, 0.0293167, 0.117395, 
0.00939383, 0.0300334, 0.106003, 
0.00820562, 0.0284419, 0.203943, 
0.00804094, 0.0384562, 0.111292, 
0.00741826, 0.0304155, 0.106824, 
0.00772183, 0.0287372, 0.106275, 
0.00958793, 0.0264408, 0.110162, 
0.00868078, 0.0268513, 0.104163, 
0.010142979000000002, 0.029584301999999993, 0.11616152799999999, 
