rounds
64, 128, 256, 512, 
0.045039, 0.0769456, 0.182968, 0.248334, 
0.0417834, 0.0867633, 0.152778, 0.236465, 
0.0441482, 0.0647341, 0.175211, 0.232806, 
0.0461135, 0.0867935, 0.153706, 0.273315, 
0.043803, 0.0872846, 0.153751, 0.218777, 
0.0345059, 0.0559217, 0.166544, 0.332231, 
0.0244727, 0.0506717, 0.1412, 0.249993, 
0.0328331, 0.0723544, 0.157965, 0.321917, 
0.0548764, 0.0872795, 0.167594, 0.302541, 
0.05869, 0.100458, 0.162111, 0.315709, 
0.0477017, 0.0895405, 0.168135, 0.259795, 
0.0377867, 0.0892212, 0.156748, 0.28417, 
0.0464585, 0.0771415, 0.13574, 0.22401, 
0.0361212, 0.0854896, 0.135083, 0.252909, 
0.0449544, 0.0892648, 0.173096, 0.248657, 
0.0478162, 0.0836321, 0.154681, 0.231614, 
0.04687, 0.0715624, 0.15391, 0.258462, 
0.0477945, 0.0933806, 0.149033, 0.25704, 
0.0470861, 0.0833087, 0.157323, 0.225259, 
0.0449479, 0.0818557, 0.161844, 0.231034, 
0.0394497, 0.0628862, 0.169248, 0.243413, 
0.0419723, 0.0779518, 0.131315, 0.252357, 
0.0456373, 0.088152, 0.154536, 0.224448, 
0.0406682, 0.09584, 0.13359, 0.248576, 
0.034727, 0.0852173, 0.127564, 0.229579, 
0.0555599, 0.0843392, 0.122885, 0.245921, 
0.0460624, 0.0847144, 0.16744, 0.237326, 
0.0423149, 0.0882418, 0.16198, 0.221219, 
0.0476182, 0.0685834, 0.178711, 0.245549, 
0.0424664, 0.082826, 0.155218, 0.229381, 
0.0434192, 0.079924, 0.169946, 0.219995, 
0.0426685, 0.0569455, 0.174137, 0.264046, 
0.0520541, 0.0813049, 0.124886, 0.222999, 
0.0288078, 0.0761495, 0.137874, 0.262091, 
0.0412856, 0.0775212, 0.143298, 0.245386, 
0.0516607, 0.0798993, 0.127471, 0.219831, 
0.0405374, 0.0772605, 0.144449, 0.278232, 
0.0543682, 0.0828795, 0.144141, 0.220977, 
0.0393337, 0.074327, 0.126116, 0.266738, 
0.038509, 0.0814088, 0.152126, 0.220457, 
0.0394236, 0.10322, 0.129785, 0.249283, 
0.0422844, 0.080138, 0.125524, 0.263378, 
0.0433582, 0.0819042, 0.148448, 0.223416, 
0.0404559, 0.0767823, 0.156397, 0.232341, 
0.0338484, 0.0719224, 0.138305, 0.247027, 
0.0430292, 0.0793269, 0.123957, 0.219133, 
0.0418491, 0.0770772, 0.140274, 0.271751, 
0.0563444, 0.0626158, 0.173263, 0.224226, 
0.0362633, 0.0881552, 0.139547, 0.250245, 
0.0439983, 0.0779802, 0.161763, 0.209859, 
0.04327555400000001, 0.07998196, 0.1508723, 0.24788435999999991, 
