iters
1, 2, 4, 8, 15, 30, 50, 75, 100, 
1.60494, 1.9294, 1.96751, 1.71086, 3.00517, 6.62682, 7.94981, 4.927, 5.11866, 
3.07597, 4.11441, 2.19588, 4.18768, 4.71756, 4.76303, 6.22588, 3.92633, 5.77674, 
4.4401, 3.33335, 1.96421, 2.23993, 2.88737, 9.2073, 5.70111, 3.90032, 7.46834, 
2.90666, 2.56396, 2.04373, 2.82483, 5.56531, 3.37503, 5.30249, 4.87458, 4.82354, 
1.82204, 2.89719, 5.73635, 5.04683, 5.5356, 3.57007, 4.43008, 3.78791, 4.78515, 
2.30417, 2.16237, 3.34093, 3.18127, 4.05208, 4.43249, 3.68973, 5.68515, 6.96438, 
3.51137, 1.77406, 2.21044, 2.21227, 3.63958, 3.58475, 5.79772, 4.75976, 3.5468, 
2.31446, 3.24033, 4.67716, 3.54969, 3.19676, 4.33446, 6.25773, 6.67977, 3.82359, 
3.58094, 3.03087, 1.93218, 2.89387, 4.13162, 5.39488, 4.64299, 4.47916, 5.4617, 
1.93104, 1.61282, 3.27257, 1.91965, 2.06217, 2.3348, 3.55791, 7.03735, 6.76529, 
3.80014, 5.69439, 2.9007, 2.15888, 3.61529, 6.66146, 5.25074, 4.1973, 5.40965, 
2.994, 2.74396, 2.16527, 2.32277, 2.17626, 2.85654, 3.67826, 3.21896, 3.68512, 
5.18224, 1.9874, 3.54707, 4.3219, 6.98752, 6.40765, 2.84934, 5.6048, 6.4581, 
4.76591, 4.36992, 2.35463, 3.15179, 3.29944, 6.17962, 3.92248, 3.6688, 6.07125, 
3.1444, 2.23408, 2.16946, 1.71087, 2.03839, 2.68583, 4.13641, 5.66913, 7.28393, 
1.85201, 2.89366, 3.09958, 3.01301, 2.45763, 4.40895, 2.68948, 6.38803, 7.48224, 
3.06146, 3.80732, 2.8328, 3.12796, 2.05055, 5.30909, 5.95795, 4.62508, 6.10682, 
3.14432, 1.67397, 1.79179, 1.90672, 2.57301, 2.94548, 3.09605, 4.43791, 5.25333, 
1.88378, 4.90778, 5.40348, 2.9664, 3.94217, 2.65764, 6.29016, 6.7865, 5.78933, 
2.34, 2.4881, 1.94686, 2.37889, 3.96506, 5.02011, 2.98106, 3.2247, 4.92879, 
2.03343, 1.6498, 3.97882, 2.09033, 2.04314, 4.21805, 4.4307, 5.30444, 5.0982, 
2.77529, 5.41209, 4.07824, 4.70952, 1.92196, 3.42833, 4.46453, 3.27425, 6.59421, 
5.37106, 1.56926, 1.49785, 2.65414, 4.22347, 2.08246, 4.87813, 5.53031, 8.76395, 
6.5683, 2.81809, 3.65092, 2.58974, 3.94222, 4.15093, 5.29577, 5.47252, 3.71166, 
1.89782, 1.55865, 3.32304, 2.96385, 3.02233, 3.94642, 4.89711, 4.44661, 8.12939, 
2.32728, 2.78594, 3.65371, 1.86826, 2.12322, 3.31173, 6.63834, 4.27519, 6.32059, 
2.27266, 2.17701, 2.0175, 2.07868, 4.04652, 2.13371, 2.59748, 5.22251, 6.74835, 
2.37275, 4.85733, 2.69501, 5.14323, 3.87411, 2.90859, 6.98641, 6.15509, 4.72659, 
3.03123, 2.74393, 2.56728, 2.96209, 4.94239, 3.8268, 3.99955, 2.78006, 4.49173, 
1.8001, 2.88318, 6.70062, 2.92573, 2.07268, 3.22585, 2.4454, 3.8127, 5.65295, 
4.28969, 3.53949, 4.59195, 1.70386, 3.36202, 2.52069, 4.82652, 3.15977, 3.83761, 
3.90551, 4.71396, 1.60795, 2.37707, 3.98928, 4.46568, 2.73507, 4.13455, 5.999, 
4.51889, 5.2204, 2.8665, 3.14554, 3.09202, 3.26562, 6.5056, 5.38443, 6.18423, 
2.85667, 3.47235, 2.26104, 1.6237, 1.84351, 2.49783, 2.77372, 4.91318, 10.2084, 
3.39977, 3.94661, 2.47823, 2.05448, 3.38848, 5.55258, 3.00176, 6.63565, 5.43712, 
3.60612, 2.05308, 3.61334, 4.21259, 2.3479, 4.02145, 4.4075, 4.82564, 3.69115, 
1.75046, 1.96886, 2.94402, 3.29012, 2.72572, 4.11856, 3.77706, 6.76075, 8.33535, 
3.72863, 2.99661, 1.67465, 3.32889, 4.46135, 3.46669, 4.17294, 5.37528, 5.31418, 
2.9963, 1.69266, 3.32045, 2.73934, 2.12971, 2.35763, 2.81835, 4.92845, 6.75552, 
5.37319, 2.66517, 2.516, 3.12109, 3.97943, 5.72558, 4.29539, 5.57126, 5.34975, 
2.81014, 2.89494, 2.02247, 1.66235, 2.27491, 3.52885, 2.68875, 5.73413, 4.47779, 
3.13732, 2.98795, 5.79183, 5.10353, 2.902, 4.36399, 5.70197, 4.84675, 5.16856, 
3.64173, 2.89557, 1.96976, 2.53834, 2.26732, 3.98069, 6.7572, 4.32203, 4.87391, 
2.64408, 6.00493, 1.65054, 4.99416, 3.95209, 3.30342, 7.51552, 5.53165, 5.32754, 
3.9114, 2.47533, 2.60381, 1.71577, 3.86169, 2.64268, 4.66484, 5.34353, 5.31703, 
2.69281, 2.76295, 2.81251, 4.51803, 3.74988, 3.2861, 6.22208, 5.38071, 6.09051, 
3.80135, 2.65836, 2.48374, 4.0272, 3.77062, 3.17692, 4.42629, 3.00454, 4.62792, 
2.43856, 2.30094, 2.53515, 2.82227, 2.8561, 4.37455, 6.4577, 5.63051, 7.269, 
2.73623, 2.28918, 3.43014, 3.96963, 3.30356, 5.5018, 5.63018, 4.33272, 5.48622, 
2.69075, 2.08852, 2.22384, 1.82363, 1.84204, 3.00195, 3.15024, 4.76812, 7.34136, 
3.1407894, 2.9908495999999998, 2.9422702, 2.951664600000001, 3.3242042000000005, 4.022842600000001, 4.6713896, 4.894717399999999, 5.8066504000000005, 
