rounds
100, 500, 1000, 1500, 
0.0718097, 0.243195, 0.463726, 0.641813, 
0.0723901, 0.244312, 0.4295, 0.7276, 
0.0686921, 0.236529, 0.409818, 0.744196, 
0.0755603, 0.240705, 0.441229, 0.660472, 
0.0773534, 0.228605, 0.415363, 0.637967, 
0.0703897, 0.242656, 0.445337, 0.65479, 
0.0718364, 0.248992, 0.431003, 0.683183, 
0.066163, 0.226968, 0.477952, 0.676053, 
0.0705297, 0.232884, 0.420872, 0.645843, 
0.0723372, 0.215015, 0.44511, 0.64665, 
0.0680112, 0.236004, 0.422364, 0.620553, 
0.0810167, 0.247491, 0.425523, 0.642395, 
0.0810322, 0.233741, 0.44177, 0.574271, 
0.0691521, 0.218859, 0.441642, 0.651019, 
0.0826247, 0.234865, 0.461153, 0.658149, 
0.0715741, 0.239184, 0.413889, 0.619584, 
0.0899713, 0.251758, 0.417091, 0.681524, 
0.0712623, 0.236132, 0.440462, 0.665639, 
0.0708359, 0.235946, 0.41841, 0.650474, 
0.0713203, 0.237483, 0.435815, 0.616789, 
0.0690454, 0.251795, 0.416076, 0.661188, 
0.0702767, 0.237975, 0.416788, 0.653398, 
0.0711825, 0.227375, 0.418288, 0.689304, 
0.0683075, 0.23387, 0.436777, 0.667202, 
0.0755431, 0.238687, 0.432733, 0.636649, 
0.0692503, 0.243345, 0.422809, 0.659172, 
0.0717217, 0.234434, 0.43985, 0.641722, 
0.0755169, 0.237163, 0.436038, 0.681169, 
0.0870984, 0.234369, 0.397035, 0.643668, 
0.0661562, 0.242482, 0.439955, 0.625612, 
0.0813514, 0.240288, 0.450941, 0.641957, 
0.0810118, 0.259747, 0.448739, 0.638521, 
0.0722609, 0.258102, 0.416711, 0.643672, 
0.0720383, 0.259715, 0.427401, 0.673178, 
0.0688539, 0.24016, 0.438071, 0.64594, 
0.0777039, 0.247077, 0.443309, 0.580843, 
0.0784054, 0.238985, 0.443089, 0.662782, 
0.0731729, 0.246284, 0.444911, 0.696872, 
0.0682825, 0.250069, 0.433155, 0.646915, 
0.0706847, 0.240055, 0.441391, 0.660096, 
0.0802199, 0.218509, 0.427337, 0.673692, 
0.0740993, 0.233507, 0.425463, 0.664437, 
0.0732227, 0.222607, 0.43487, 0.657954, 
0.0711993, 0.252438, 0.428911, 0.648625, 
0.0904823, 0.231164, 0.416062, 0.64835, 
0.0689504, 0.251806, 0.436919, 0.623152, 
0.0742896, 0.239652, 0.433088, 0.626114, 
0.0730127, 0.259807, 0.418704, 0.680367, 
0.0720913, 0.236961, 0.414122, 0.647138, 
0.0734971, 0.237688, 0.433211, 0.587089, 
0.073855828, 0.23954879999999995, 0.4322156600000001, 0.65211484, 
