gridN
64, 128, 256, 512, 
0.794389, 3.97472, 13.5049, 55.7929, 
1.26198, 5.63905, 16.4848, 62.8866, 
1.35041, 6.03726, 15.8328, 61.7003, 
1.1579, 6.49757, 16.447, 66.4015, 
2.32922, 5.39551, 18.4002, 61.9537, 
1.28973, 5.12031, 17.8182, 61.0144, 
1.35678, 3.78999, 16.8098, 60.5327, 
1.23942, 3.89504, 16.7031, 61.4194, 
1.29452, 3.67942, 17.3559, 59.9536, 
1.25352, 5.6905, 17.571, 61.1393, 
1.34146, 3.86449, 18.3252, 62.9169, 
1.46885, 5.66587, 19.1297, 63.3339, 
1.28547, 4.57531, 16.2232, 62.8479, 
1.59525, 4.90641, 21.3084, 60.2319, 
1.3757, 3.80535, 16.6984, 69.5563, 
1.35461, 4.08664, 16.3491, 58.3985, 
1.28607, 3.64307, 15.9503, 59.8097, 
1.47722, 3.57518, 17.7966, 61.368, 
1.16341, 3.90727, 17.536, 59.662, 
1.30924, 4.68241, 16.4926, 63.9959, 
1.20249, 4.1592, 16.3588, 62.3366, 
1.40541, 3.80678, 17.81, 60.0288, 
1.37054, 4.47663, 18.542, 62.4146, 
1.25392, 5.67497, 16.4209, 59.6484, 
1.31861, 3.83487, 15.9062, 63.6976, 
1.1189, 6.03314, 18.3523, 62.4928, 
1.45717, 4.86047, 20.7971, 59.8702, 
1.25767, 3.76477, 16.3609, 61.2277, 
1.28649, 5.38943, 18.1049, 61.0073, 
1.222, 4.09387, 17.441, 61.3586, 
1.42939, 5.22906, 17.853, 62.8715, 
1.91939, 4.26713, 18.0036, 59.5841, 
2.00002, 5.41146, 16.2331, 68.2957, 
1.82724, 6.27871, 18.403, 61.8078, 
1.30236, 5.66676, 16.1541, 60.6584, 
1.63975, 3.73305, 17.637, 62.1976, 
2.0187, 3.98307, 16.5471, 60.8769, 
1.64692, 4.1965, 17.9058, 60.2896, 
1.23414, 4.01196, 14.8037, 64.2953, 
1.21342, 3.96215, 18.4892, 63.0232, 
1.58756, 5.52526, 22.5941, 61.7264, 
1.66784, 3.86027, 16.2448, 59.7444, 
1.53329, 3.81386, 17.2963, 63.609, 
1.41831, 3.92068, 17.4188, 62.2306, 
1.21535, 3.92485, 15.9822, 61.3724, 
1.2053, 3.56501, 17.7841, 64.0838, 
1.20637, 3.90676, 16.7066, 62.9145, 
1.28955, 4.00582, 17.7921, 61.3092, 
1.16827, 5.89972, 17.2343, 61.2316, 
1.51149, 5.23906, 15.9408, 59.7742, 
1.3982601800000003, 4.578532800000001, 17.3171, 61.81788399999999, 
