gridN
128, 256, 512, 
0.266983, 1.06125, 4.09506, 
0.322489, 1.00964, 4.05786, 
0.247975, 1.02791, 4.13645, 
0.24263, 0.994434, 4.01068, 
0.226045, 1.00794, 3.98142, 
0.233478, 0.970902, 3.96225, 
0.228146, 0.984313, 3.93753, 
0.232449, 0.976472, 3.98921, 
0.25319, 1.04635, 3.89375, 
0.228768, 1.02625, 4.04387, 
0.255583, 1.01743, 3.92518, 
0.231316, 0.955776, 3.94151, 
0.235831, 0.968361, 3.9861, 
0.220812, 1.05752, 4.12933, 
0.227119, 0.981272, 4.13115, 
0.223537, 0.986195, 4.02372, 
0.227712, 1.00005, 3.9676, 
0.231893, 1.01681, 3.95228, 
0.241044, 0.976429, 4.15561, 
0.234894, 1.00797, 3.97549, 
0.225107, 1.07094, 4.02379, 
0.304776, 1.00373, 4.11933, 
0.232745, 0.965434, 3.97147, 
0.236717, 0.977239, 3.93524, 
0.228373, 0.991686, 3.91965, 
0.224355, 1.01123, 3.8347, 
0.230764, 1.08227, 3.88721, 
0.2628, 0.97889, 3.90122, 
0.224023, 1.00534, 4.01131, 
0.228262, 0.98484, 3.96822, 
0.234367, 0.996939, 3.97727, 
0.23428, 1.23731, 3.99844, 
0.225898, 0.972745, 3.91823, 
0.231577, 0.978197, 4.09739, 
0.264511, 1.17287, 3.99584, 
0.242882, 1.07492, 3.85515, 
0.27386, 1.00041, 3.9232, 
0.260188, 1.12891, 3.95167, 
0.229988, 0.986924, 3.9901, 
0.226923, 0.999771, 3.954, 
0.226529, 0.962415, 3.99528, 
0.235835, 1.0016, 3.96477, 
0.226246, 1.02007, 3.94143, 
0.234747, 0.986987, 3.9613, 
0.251363, 0.997945, 3.90186, 
0.238575, 1.00566, 3.91576, 
0.22295, 1.08609, 3.91715, 
0.246304, 0.99705, 4.02592, 
0.242184, 1.00008, 3.93055, 
0.232996, 1.01973, 3.94779, 
0.23984038000000005, 1.0154299200000003, 3.9806258000000003, 
