rounds
64, 128, 256, 512, 
0.00341777, 0.005477, 0.00721593, 0.00434599, 
0.00618666, 0.00526871, 0.00738945, 0.00393066, 
0.0182006, 0.0059695, 0.00651306, 0.00774505, 
0.00507651, 0.00387464, 0.0102668, 0.00803698, 
0.00401528, 0.00581766, 0.00442687, 0.0589374, 
0.0115829, 0.006705, 0.00369144, 0.00499341, 
0.00392069, 0.011775, 0.00667862, 0.00686422, 
0.00525245, 0.00618156, 0.0100351, 0.00844189, 
0.00419798, 0.0107581, 0.00661846, 0.00570124, 
0.0208419, 0.00713772, 0.00668262, 0.0063728, 
0.0286345, 0.00664789, 0.00430974, 0.00624183, 
0.00597455, 0.00764687, 0.00573485, 0.00687574, 
0.00640724, 0.00596822, 0.00943003, 0.00578809, 
0.00520292, 0.0105398, 0.0104009, 0.00704858, 
0.00884987, 0.00395792, 0.00870983, 0.00769898, 
0.0102568, 0.00599774, 0.0075991, 0.0216674, 
0.0107844, 0.00427334, 0.00811009, 0.0140761, 
0.00814554, 0.00622323, 0.00403197, 0.0122125, 
0.012999, 0.00466832, 0.0108449, 0.0149118, 
0.00938151, 0.00430956, 0.00494562, 0.00572458, 
0.00768657, 0.00489111, 0.0042474, 0.0092083, 
0.00770874, 0.00754179, 0.00732953, 0.00403715, 
0.00712509, 0.00405796, 0.00561799, 0.00772723, 
0.00673242, 0.00443707, 0.00803235, 0.00506535, 
0.00544471, 0.0038898, 0.00676183, 0.0245917, 
0.0151896, 0.00693048, 0.00546973, 0.0036392, 
0.00653246, 0.00445092, 0.00729826, 0.00715612, 
0.00529937, 0.00571306, 0.00505767, 0.00786219, 
0.0057886, 0.00696446, 0.0084574, 0.00848926, 
0.00702804, 0.00499106, 0.00447308, 0.00455532, 
0.00652402, 0.00576327, 0.00365572, 0.0095428, 
0.00595406, 0.00385644, 0.0258388, 0.00593451, 
0.00918422, 0.0151327, 0.0113251, 0.023653, 
0.004638, 0.00793846, 0.0100587, 0.00743032, 
0.010448, 0.00616804, 0.00565481, 0.00870202, 
0.00912589, 0.00715199, 0.00714643, 0.00789539, 
0.00595731, 0.00739221, 0.0057726, 0.0105788, 
0.00462397, 0.00552642, 0.0110585, 0.00814358, 
0.00634755, 0.00826377, 0.00950597, 0.00535526, 
0.00492465, 0.00397428, 0.00854358, 0.00527891, 
0.00600478, 0.00645794, 0.00925065, 0.0102103, 
0.0106293, 0.00603178, 0.00657395, 0.017117, 
0.0139868, 0.00644398, 0.00554756, 0.0108753, 
0.0057633, 0.00816343, 0.00961475, 0.012922, 
0.00764127, 0.0105934, 0.00444099, 0.00564732, 
0.0068106, 0.00452915, 0.00866439, 0.0116607, 
0.00909434, 0.0106451, 0.0105439, 0.0408544, 
0.0107317, 0.0146343, 0.0058086, 0.00668368, 
0.0107412, 0.00549852, 0.00553452, 0.0065698, 
0.00740993, 0.00525372, 0.00722409, 0.00661385, 
0.0084081112, 0.006649687799999999, 0.007562884599999999, 0.010432319999999997, 
