rounds
100, 500, 1000, 1500, 
4.30858, 14.5917, 27.8235, 38.5088, 
4.34341, 14.6587, 25.77, 43.656, 
4.12153, 14.1918, 24.5891, 44.6518, 
4.53362, 14.4423, 26.4737, 39.6283, 
4.6412, 13.7163, 24.9218, 38.278, 
4.22338, 14.5593, 26.7202, 39.2874, 
4.31018, 14.9395, 25.8602, 40.991, 
3.96978, 13.6181, 28.6771, 40.5632, 
4.23178, 13.9731, 25.2523, 38.7506, 
4.34023, 12.9009, 26.7066, 38.799, 
4.08067, 14.1602, 25.3419, 37.2332, 
4.861, 14.8495, 25.5314, 38.5437, 
4.86193, 14.0244, 26.5062, 34.4563, 
4.14913, 13.1315, 26.4985, 39.0612, 
4.95748, 14.0919, 27.6692, 39.489, 
4.29444, 14.3511, 24.8333, 37.175, 
5.39828, 15.1055, 25.0255, 40.8914, 
4.27574, 14.1679, 26.4277, 39.9383, 
4.25015, 14.1568, 25.1046, 39.0284, 
4.27922, 14.249, 26.1489, 37.0073, 
4.14273, 15.1077, 24.9645, 39.6713, 
4.2166, 14.2785, 25.0073, 39.2039, 
4.27095, 13.6425, 25.0973, 41.3582, 
4.09845, 14.0322, 26.2066, 40.0321, 
4.53259, 14.3212, 25.964, 38.199, 
4.15502, 14.6007, 25.3685, 39.5503, 
4.3033, 14.066, 26.391, 38.5033, 
4.53101, 14.2298, 26.1623, 40.8701, 
5.22591, 14.0622, 23.8221, 38.6201, 
3.96937, 14.5489, 26.3973, 37.5367, 
4.88108, 14.4173, 27.0564, 38.5174, 
4.86071, 15.5848, 26.9243, 38.3113, 
4.33566, 15.4861, 25.0027, 38.6203, 
4.3223, 15.5829, 25.644, 40.3907, 
4.13123, 14.4096, 26.2843, 38.7564, 
4.66224, 14.8246, 26.5985, 34.8506, 
4.70432, 14.3391, 26.5853, 39.7669, 
4.39038, 14.777, 26.6947, 41.8123, 
4.09695, 15.0041, 25.9893, 38.8149, 
4.24108, 14.4033, 26.4835, 39.6058, 
4.81319, 13.1105, 25.6402, 40.4215, 
4.44596, 14.0104, 25.5278, 39.8662, 
4.39336, 13.3564, 26.0922, 39.4773, 
4.27196, 15.1463, 25.7347, 38.9175, 
5.42894, 13.8699, 24.9637, 38.901, 
4.13703, 15.1083, 26.2151, 37.3891, 
4.45738, 14.3791, 25.9853, 37.5668, 
4.38076, 15.5884, 25.1222, 40.822, 
4.32548, 14.2176, 24.8473, 38.8283, 
4.40982, 14.2613, 25.9927, 35.2253, 
4.4313498000000004, 14.372924000000001, 25.932935999999998, 39.12689000000001, 
