iters
1, 2, 4, 8, 15, 30, 50, 75, 100, 
1.12528, 0.649885, 0.315399, 0.151334, 0.159505, 0.10332, 0.115582, 0.0506149, 0.0434088, 
2.38181, 1.24584, 0.297515, 0.279284, 0.214591, 0.117475, 0.106068, 0.0443617, 0.0501786, 
1.48187, 1.08837, 0.367661, 0.177247, 0.156866, 0.153484, 0.075094, 0.0451475, 0.0537074, 
1.84869, 0.652348, 0.359545, 0.267422, 0.29516, 0.0877439, 0.0697847, 0.0571466, 0.0424492, 
1.17903, 0.692958, 0.870221, 0.34198, 0.233831, 0.0965377, 0.0752631, 0.043761, 0.0374867, 
1.58594, 0.773815, 0.680065, 0.294823, 0.217799, 0.119642, 0.0632211, 0.0523682, 0.0610858, 
2.3987, 0.587406, 0.317836, 0.179779, 0.0959911, 0.0719129, 0.0711184, 0.0524245, 0.0304494, 
1.56124, 0.564617, 0.667168, 0.290696, 0.14667, 0.104733, 0.0839695, 0.0532135, 0.0327251, 
2.87066, 0.854402, 0.343037, 0.274674, 0.156143, 0.133876, 0.0802215, 0.0483149, 0.0484734, 
1.26027, 0.551139, 0.606297, 0.174508, 0.0964169, 0.0609524, 0.0530574, 0.0840129, 0.0459004, 
3.20967, 1.99516, 0.574413, 0.190726, 0.165669, 0.100067, 0.0844175, 0.0395703, 0.0480873, 
1.19547, 0.924488, 0.36836, 0.213823, 0.101488, 0.0772564, 0.0585998, 0.0362223, 0.030148, 
3.93824, 0.566001, 0.741778, 0.212444, 0.378065, 0.182831, 0.0470937, 0.0490174, 0.0440647, 
4.0862, 1.14417, 0.429819, 0.300808, 0.172109, 0.160248, 0.0647758, 0.0406147, 0.0481031, 
2.51319, 0.739488, 0.359412, 0.1487, 0.100717, 0.0670266, 0.0729787, 0.0449615, 0.0670317, 
1.2272, 0.863241, 0.396566, 0.301172, 0.120942, 0.111054, 0.0410369, 0.0507955, 0.0637747, 
1.33701, 0.99297, 0.449259, 0.320029, 0.100938, 0.125018, 0.0864358, 0.0441317, 0.0544545, 
1.64076, 0.594985, 0.27991, 0.174007, 0.134664, 0.0606651, 0.046287, 0.0520995, 0.032076, 
1.33732, 1.08515, 1.12831, 0.301596, 0.200908, 0.0607164, 0.0710238, 0.0633762, 0.0442815, 
1.59484, 0.907447, 0.333013, 0.190157, 0.219884, 0.133777, 0.0492392, 0.0360629, 0.0342982, 
1.40031, 0.581858, 0.512077, 0.20077, 0.0979773, 0.119582, 0.0538465, 0.0609045, 0.0338264, 
2.07417, 1.8258, 0.854078, 0.493918, 0.0909151, 0.0836068, 0.0754341, 0.0372161, 0.0472024, 
4.18451, 0.496135, 0.249311, 0.221175, 0.230059, 0.0530357, 0.0880562, 0.0585645, 0.0668491, 
4.1626, 1.10255, 0.279391, 0.194126, 0.164682, 0.109046, 0.0934625, 0.0534787, 0.0322818, 
1.35178, 0.53631, 0.675043, 0.163466, 0.137443, 0.111967, 0.082163, 0.0507764, 0.06199, 
1.46972, 1.11746, 0.74714, 0.163218, 0.094267, 0.0797772, 0.114063, 0.0377093, 0.0408801, 
1.61082, 0.799451, 0.347478, 0.18736, 0.230301, 0.0525563, 0.0420416, 0.0624031, 0.058946, 
1.89305, 1.30245, 0.551616, 0.45608, 0.184129, 0.0688054, 0.0792498, 0.0644629, 0.0352671, 
2.01303, 0.964133, 0.454774, 0.268964, 0.260972, 0.0873531, 0.0650299, 0.0303742, 0.0378719, 
1.18769, 1.11767, 1.32834, 0.280998, 0.0976322, 0.076422, 0.0381726, 0.0375773, 0.0365202, 
1.96067, 1.47361, 0.909563, 0.138477, 0.174489, 0.0583348, 0.0716, 0.035687, 0.0313257, 
1.64502, 2.01111, 0.267024, 0.156844, 0.209153, 0.0826676, 0.0447702, 0.0483741, 0.0539363, 
2.14919, 1.7316, 0.421821, 0.160376, 0.160617, 0.0913271, 0.103814, 0.0622802, 0.0378722, 
1.95401, 1.40185, 0.408098, 0.136965, 0.0841199, 0.0665008, 0.0454697, 0.0358905, 0.0642363, 
2.89792, 0.867553, 0.280714, 0.171905, 0.170352, 0.13789, 0.0476348, 0.0700296, 0.0449765, 
1.64017, 0.761308, 0.527492, 0.250162, 0.0927639, 0.0800416, 0.0745875, 0.057486, 0.0285064, 
1.24791, 0.728472, 0.318552, 0.327224, 0.118454, 0.119275, 0.0447648, 0.0562597, 0.059161, 
3.02678, 1.23116, 0.279079, 0.207178, 0.189418, 0.0994404, 0.0696108, 0.0606887, 0.0414637, 
2.40009, 0.533658, 0.333557, 0.224277, 0.104166, 0.0626299, 0.0464692, 0.054825, 0.0435299, 
4.36281, 0.530142, 0.296379, 0.305712, 0.194291, 0.119543, 0.0653428, 0.0531922, 0.046899, 
2.12062, 1.01986, 0.353656, 0.138773, 0.110551, 0.0903044, 0.0423118, 0.0500305, 0.0398967, 
1.92092, 0.774739, 1.25326, 0.556816, 0.104783, 0.087365, 0.0914565, 0.0535538, 0.0432194, 
2.30034, 1.14921, 0.318386, 0.227859, 0.108457, 0.0793702, 0.116188, 0.0509576, 0.0431675, 
1.63959, 1.51079, 0.284637, 0.274074, 0.164658, 0.0725985, 0.11104, 0.0617166, 0.0439912, 
2.8565, 0.844381, 0.462885, 0.145075, 0.180694, 0.067975, 0.0805475, 0.0555374, 0.0459653, 
1.24319, 1.08808, 0.560899, 0.48071, 0.197885, 0.0862707, 0.0782057, 0.0594998, 0.0420964, 
