rounds
64, 128, 256, 512, 
0.0208588, 0.0541321, 0.0758589, 0.11209, 
0.029948, 0.044144, 0.0810734, 0.128726, 
0.0233308, 0.0549228, 0.0772013, 0.138995, 
0.0315696, 0.0393423, 0.112853, 0.140655, 
0.0313913, 0.0330439, 0.150221, 0.164835, 
0.0243091, 0.0671226, 0.110331, 0.13328, 
0.0345102, 0.0540936, 0.101218, 0.154572, 
0.0279495, 0.0422473, 0.138693, 0.147876, 
0.026039, 0.0867708, 0.1064, 0.169534, 
0.0360101, 0.0523542, 0.105206, 0.19076, 
0.0272085, 0.0855827, 0.104443, 0.146664, 
0.0287714, 0.0696492, 0.0938151, 0.168726, 
0.032209, 0.0627051, 0.10078, 0.14282, 
0.0376465, 0.0394139, 0.132433, 0.166479, 
0.0209174, 0.0576135, 0.116061, 0.151555, 
0.0355425, 0.0520177, 0.139795, 0.153979, 
0.0412756, 0.0581742, 0.124337, 0.133829, 
0.0273958, 0.0862836, 0.100744, 0.169332, 
0.0228462, 0.0383827, 0.123649, 0.152151, 
0.0351006, 0.0446871, 0.12509, 0.162676, 
0.0290528, 0.0594051, 0.112627, 0.166977, 
0.0570568, 0.0607078, 0.0726987, 0.169342, 
0.0262877, 0.0498489, 0.117447, 0.133436, 
0.0317959, 0.0668908, 0.125078, 0.165295, 
0.0227529, 0.0550101, 0.103231, 0.162423, 
0.0241993, 0.067603, 0.123762, 0.14227, 
0.0317911, 0.0465173, 0.112888, 0.166843, 
0.03201, 0.0637075, 0.128171, 0.127901, 
0.0259551, 0.068249, 0.104787, 0.16276, 
0.0226712, 0.0572526, 0.104245, 0.162989, 
0.03026, 0.044448, 0.144949, 0.174201, 
0.0431083, 0.0375576, 0.114418, 0.161048, 
0.0234184, 0.0728498, 0.114974, 0.169879, 
0.0319499, 0.0402605, 0.110457, 0.171386, 
0.0220132, 0.0936266, 0.109555, 0.16544, 
0.0256771, 0.0668436, 0.101411, 0.164135, 
0.0268653, 0.0591758, 0.123739, 0.130979, 
0.0288609, 0.0357593, 0.134761, 0.163008, 
0.0307613, 0.0635428, 0.126196, 0.136789, 
0.0308644, 0.0387756, 0.111696, 0.169941, 
0.0401868, 0.0464326, 0.136721, 0.156236, 
0.0221935, 0.0517552, 0.106313, 0.157827, 
0.0386377, 0.067478, 0.117528, 0.177676, 
0.0252871, 0.0863514, 0.116396, 0.179914, 
0.0436809, 0.0676781, 0.103783, 0.181832, 
0.0280611, 0.0558589, 0.107545, 0.167516, 
0.0238705, 0.0619499, 0.119905, 0.19352, 
0.0301, 0.0592712, 0.118725, 0.133948, 
0.0261469, 0.0534786, 0.0958956, 0.165764, 
0.0260923, 0.0601855, 0.120306, 0.160035, 
0.029928766, 0.05762308800000002, 0.11320822000000001, 0.15741687999999995, 
