gridN
128, 256, 512, 
0.00763742, 0.0279118, 0.107947, 
0.00731017, 0.0285366, 0.111405, 
0.00692787, 0.0300099, 0.101483, 
0.00777245, 0.0317545, 0.107978, 
0.0107064, 0.0361198, 0.126361, 
0.0078668, 0.0303818, 0.147855, 
0.0078432, 0.0271926, 0.111478, 
0.00846555, 0.0276626, 0.111946, 
0.00899511, 0.0270925, 0.110509, 
0.00869678, 0.0279163, 0.107809, 
0.00837628, 0.0282679, 0.106045, 
0.00725297, 0.0405445, 0.102824, 
0.0081018, 0.028875, 0.109011, 
0.00747943, 0.0266752, 0.106889, 
0.00751724, 0.0286031, 0.125487, 
0.00780241, 0.028197, 0.111905, 
0.0082476, 0.0328456, 0.119, 
0.00715639, 0.0294031, 0.109429, 
0.00743015, 0.0289653, 0.109036, 
0.00717931, 0.0272238, 0.114122, 
0.00754268, 0.0364075, 0.287662, 
0.00737771, 0.0397108, 0.12668, 
0.00977457, 0.0378805, 0.190661, 
0.00985212, 0.0287075, 0.110154, 
0.00782949, 0.032375, 0.10667, 
0.00733614, 0.0263098, 0.109592, 
0.0070907, 0.0296222, 0.110355, 
0.00722452, 0.0304287, 0.102859, 
0.00828377, 0.0305213, 0.108401, 
0.00791501, 0.0281117, 0.107277, 
0.00971892, 0.0276406, 0.109439, 
0.00660333, 0.0290159, 0.114572, 
0.0080206, 0.0261189, 0.12055, 
0.00679573, 0.0246375, 0.137255, 
0.00805928, 0.0373399, 0.114301, 
0.00968917, 0.0256857, 0.108942, 
0.00722652, 0.0264808, 0.1267, 
0.00896576, 0.026095, 0.114559, 
0.00999485, 0.0269216, 0.10836, 
0.00854906, 0.0313177, 0.109015, 
0.00760348, 0.028763, 0.115492, 
0.00818035, 0.0260921, 0.111137, 
0.00726673, 0.0295303, 0.110062, 
0.00698268, 0.0273799, 0.100717, 
0.00747805, 0.0252569, 0.107643, 
0.00843403, 0.0241153, 0.120408, 
0.00773669, 0.032164, 0.114992, 
0.00671448, 0.0315225, 0.112308, 
0.00721959, 0.0273384, 0.116954, 
0.00694453, 0.0329435, 0.127933, 
0.0079435174, 0.02961226800000001, 0.11840338, 
