gridN
128, 256, 512, 
0.534506, 3.25587, 11.8109, 
0.735762, 2.56842, 11.0947, 
0.564198, 2.29593, 14.1168, 
0.640901, 3.23486, 10.8265, 
0.775964, 3.1486, 10.9606, 
0.655054, 2.44953, 11.0365, 
0.467267, 2.7951, 9.75578, 
0.609391, 2.68161, 11.8373, 
0.764494, 3.65514, 9.60345, 
0.494876, 2.92869, 9.66834, 
0.52878, 2.88565, 12.7906, 
0.809108, 2.17499, 10.3459, 
0.483821, 3.01731, 9.48888, 
0.550332, 3.34182, 9.89461, 
0.494882, 2.36882, 12.9381, 
0.743473, 2.6553, 9.61219, 
0.514363, 2.89907, 11.2383, 
0.730119, 2.82883, 11.5581, 
0.498638, 2.03491, 13.1901, 
0.506138, 2.63837, 12.5908, 
0.712596, 2.9363, 9.10842, 
0.486967, 3.34639, 12.8638, 
0.507282, 3.12847, 10.8853, 
0.690383, 3.20539, 9.07098, 
0.496238, 2.78844, 9.56931, 
0.649363, 3.05026, 10.1909, 
0.869059, 3.80548, 10.4429, 
0.577435, 3.20777, 12.883, 
0.595895, 2.46524, 10.4509, 
0.594785, 2.61652, 11.9783, 
0.670609, 2.55752, 10.2047, 
0.708237, 2.39984, 12.9631, 
0.479448, 3.42471, 9.39734, 
0.502317, 3.08106, 11.7537, 
0.6139, 2.56148, 9.5083, 
0.651577, 2.71111, 11.8037, 
0.580525, 2.51426, 10.032, 
0.579591, 2.66136, 13.8422, 
0.546427, 2.61975, 11.2181, 
0.494723, 2.66191, 9.21614, 
0.547142, 2.56303, 13.9645, 
0.515593, 2.7149, 11.2267, 
0.769821, 2.52864, 9.08932, 
0.503784, 2.90153, 13.2393, 
0.618549, 2.92566, 11.8812, 
0.614041, 2.94753, 9.37342, 
0.50731, 3.12206, 12.7991, 
0.470674, 3.13111, 10.6953, 
0.762574, 3.23618, 9.19024, 
0.498117, 2.84301, 14.8535, 
0.5983405800000002, 2.850314599999999, 11.161082399999998, 
