gridN
128, 256, 512, 
0.298988, 1.19017, 7.86785, 
0.344273, 1.82782, 7.24215, 
0.890286, 2.99739, 8.66427, 
0.308688, 2.57846, 7.6321, 
0.78911, 1.82287, 9.17504, 
0.343229, 3.05878, 7.62931, 
0.379457, 2.00328, 9.36921, 
0.615137, 1.32116, 7.64081, 
0.831603, 1.615, 9.76406, 
0.470867, 2.02863, 6.57335, 
0.413032, 2.09096, 10.1751, 
0.384262, 3.46428, 9.0996, 
0.365622, 1.94775, 9.01534, 
0.374686, 1.45476, 6.58235, 
0.56281, 1.44418, 9.87107, 
0.518172, 2.29631, 11.1463, 
0.929061, 2.39005, 9.11857, 
0.688798, 1.39956, 9.46091, 
0.32769, 1.49154, 5.91781, 
0.34284, 1.58122, 10.1017, 
0.340125, 1.37493, 9.61971, 
0.533618, 1.59413, 9.43529, 
1.15289, 2.09184, 10.109, 
0.429561, 1.84627, 9.85179, 
0.369796, 1.77003, 8.97191, 
0.35026, 1.41754, 6.24664, 
0.346494, 1.34365, 7.92753, 
0.392094, 3.36746, 7.03524, 
0.329227, 1.34907, 9.78075, 
0.341383, 1.44016, 11.8645, 
0.445691, 1.35587, 9.50625, 
0.757308, 2.93803, 9.99239, 
0.334429, 1.43223, 8.68094, 
0.479354, 1.48913, 5.4248, 
0.366055, 2.6006, 8.1797, 
0.45641, 1.27075, 7.80274, 
0.332759, 1.70801, 11.0528, 
0.957105, 3.07218, 8.39103, 
0.452056, 1.97721, 10.0288, 
0.73, 1.47217, 9.69404, 
0.347942, 1.62717, 6.30545, 
0.330091, 2.23177, 8.79621, 
0.341145, 1.3558, 5.87635, 
0.345582, 2.96914, 9.63759, 
0.466596, 2.09764, 8.79889, 
0.423009, 3.75919, 8.91656, 
0.951999, 1.75838, 9.56398, 
0.451402, 1.44467, 7.41257, 
0.906154, 2.24349, 5.60361, 
0.312206, 1.30975, 6.85117, 
0.4990270400000001, 1.9542486, 8.588102600000003, 
