gridN
128, 256, 512, 
0.00867007, 0.03972, 0.103231, 
0.00604299, 0.0478487, 0.216545, 
0.0173998, 0.0531259, 0.119001, 
0.0164847, 0.0459307, 0.130627, 
0.0110963, 0.0465469, 0.241942, 
0.0147248, 0.147331, 0.137518, 
0.00866889, 0.104175, 0.140006, 
0.0200739, 0.0478844, 0.397703, 
0.0185202, 0.0481823, 0.532523, 
0.0284398, 0.0502203, 0.144712, 
0.0225861, 0.0682827, 0.158428, 
0.0207865, 0.0955512, 0.431792, 
0.0247307, 0.045569, 0.120454, 
0.0217001, 0.0488971, 0.258057, 
0.0321529, 0.0578212, 0.119419, 
0.0178054, 0.044882, 0.320512, 
0.0431181, 0.0451256, 0.142263, 
0.0149772, 0.0469131, 0.298911, 
0.0188977, 0.0864468, 0.124263, 
0.0126815, 0.0433755, 0.114216, 
0.0100391, 0.0550637, 0.123604, 
0.0233443, 0.0480683, 0.14562, 
0.022101, 0.0528484, 0.164883, 
0.0398757, 0.0304912, 0.126001, 
0.0310802, 0.10518, 0.415293, 
0.0262545, 0.0446999, 0.143277, 
0.0136833, 0.0625805, 0.177163, 
0.0260069, 0.0480096, 0.112091, 
0.0093623, 0.0635323, 0.332685, 
0.0194363, 0.0513489, 0.124836, 
0.0240411, 0.0454131, 0.278071, 
0.0206551, 0.0438226, 0.139899, 
0.0123357, 0.0443617, 0.273356, 
0.0117827, 0.0479998, 0.422964, 
0.0208097, 0.0698771, 0.115316, 
0.0129268, 0.0393061, 0.199305, 
0.0167074, 0.0474706, 0.129183, 
0.0103722, 0.0315295, 0.160376, 
0.00776913, 0.0346864, 0.164007, 
0.0145412, 0.0524295, 0.131742, 
0.0071508, 0.0374989, 0.14897, 
0.0178326, 0.0322962, 0.189484, 
0.0185459, 0.100893, 0.125197, 
0.00975254, 0.0807183, 0.724822, 
0.020529, 0.0461489, 0.164611, 
0.0816874, 0.0394351, 0.407042, 
0.0205243, 0.273954, 0.176931, 
0.0174918, 0.0545777, 0.316011, 
0.0396517, 0.354135, 0.339976, 
0.0214119, 0.0587989, 0.121386, 
0.020145204400000005, 0.06622009200000001, 0.21692450000000002, 
