gridN
128, 256, 512, 
0.0151447, 0.115117, 0.476972, 
0.0152913, 0.112937, 0.547229, 
0.0285012, 0.17411, 0.491518, 
0.0181923, 0.141089, 0.679597, 
0.0200352, 0.134919, 0.587666, 
0.0343621, 0.160108, 0.474649, 
0.0196479, 0.169595, 0.594403, 
0.0316555, 0.122651, 0.616249, 
0.036297, 0.16902, 0.603825, 
0.0554858, 0.228868, 0.497537, 
0.0461466, 0.147971, 0.518648, 
0.027149, 0.228774, 0.610038, 
0.104864, 0.141464, 0.48466, 
0.0202767, 0.137693, 0.577016, 
0.0390926, 0.190844, 0.515609, 
0.020707, 0.143638, 0.556144, 
0.0420849, 0.172421, 0.480525, 
0.0224174, 0.135877, 0.512177, 
0.0325355, 0.232479, 0.48629, 
0.0191255, 0.143959, 0.520427, 
0.0205376, 0.144429, 0.715586, 
0.0250399, 0.127194, 0.499738, 
0.0249481, 0.136791, 0.570751, 
0.0411939, 0.124524, 0.459263, 
0.0206158, 0.125325, 0.552163, 
0.0588742, 0.19828, 0.486533, 
0.0351338, 0.182176, 0.576154, 
0.0407239, 0.162349, 0.481346, 
0.0208223, 0.137389, 0.610655, 
0.0626408, 0.129677, 0.497105, 
0.0341199, 0.177072, 0.538143, 
0.042721, 0.156398, 0.524656, 
0.0200764, 0.147915, 0.639339, 
0.022379, 0.154543, 0.581417, 
0.0641945, 0.216452, 0.45494, 
0.0195893, 0.178146, 0.552476, 
0.0245903, 0.0998479, 0.322011, 
0.0297126, 0.0794651, 0.308354, 
0.0221357, 0.0790117, 0.524129, 
0.019627, 0.127048, 0.46723, 
0.0191797, 0.191689, 0.74006, 
0.0219993, 0.120914, 0.450812, 
0.0345781, 0.175452, 0.377487, 
0.0198138, 0.160279, 0.509036, 
0.0278407, 0.124619, 0.578012, 
0.0298973, 0.166609, 0.554459, 
0.0432325, 0.161125, 0.768168, 
0.025096, 0.122726, 0.679675, 
0.0635312, 0.204567, 0.537029, 
0.0441046, 0.176539, 0.52447, 
0.03255922800000001, 0.15384171400000005, 0.53824752, 
